RewardSize,AnimalResponse,ToneCloudDurSec,Pupil_1,Pupil_2,Pupil_3,Pupil_4,Pupil_5,Pupil_6,Pupil_7,Pupil_8,Pupil_9,Pupil_10,Pupil_11,Pupil_12,Pupil_13,Pupil_14,Pupil_15,Pupil_16,runSpeed_1,runSpeed_2,runSpeed_3,runSpeed_4,runSpeed_5,runSpeed_6,runSpeed_7,runSpeed_8,runSpeed_9,runSpeed_10,runSpeed_11,runSpeed_12,runSpeed_13,runSpeed_14,runSpeed_15,runSpeed_16,LickwrtTrialStart,ITIinseconds
1,1,2.62,0.391231640016616,0.395211092665308,0.400106885065574,0.405325372123817,0.410507454910653,0.41548908014411,0.420178924598378,0.424640636486598,0.428988408134758,0.432939276442299,0.435753012914703,0.43700727683221,0.437276835010593,0.43769697847109,0.43895594081038,0.440948160053741,-0.0031940399433043,-0.00638807988660861,-0.0031940399433043,-0.00638807988660861,-0.00638807988660861,-0.00638807988660861,-0.0031940399433043,0,0,0,0,0,0,0,0,0,NaN,2.35375999999999
1,1,5.34,0.281389607358479,0.282381283650529,0.282817206452888,0.283034513938733,0.283229354799538,0.283423214939759,0.283546191379102,0.283493583175064,0.283214212512747,0.282795831304366,0.282418559381114,0.282185041788414,0.281983727970116,0.281531147349385,0.280599072718338,0.279270009891554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.79172
1,1,0.54,0.229066463644041,0.229416653798724,0.229671888467142,0.229880054806129,0.230062582939739,0.230223354064964,0.230408611503241,0.230708455200035,0.231171833235498,0.231753344649138,0.232372931916061,0.232998002391688,0.233630408199121,0.234230716263673,0.234708619655843,0.235017560111595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,3.27567999999999
1,2,3.73006748388913,0.206154361449647,0.205809345576956,0.205471544983935,0.205014337474765,0.204546534996382,0.204261728855267,0.204235615465091,0.204387788394958,0.204633545304232,0.204996847826934,0.205540123101953,0.206267476310902,0.207145958580577,0.208141461287608,0.209174610306612,0.210097690582994,0,0,0,0.0031940399433043,0,0,0,0,0,0,0,0,0,0,0,0,3.71439519,2.71172999999999
1,1,2.14,0.194776152048229,0.196499584661514,0.200878960893012,0.205335426100647,0.207305914655052,0.206088195634601,0.203392106916884,0.201879814092035,0.20282526725033,0.205226192204453,0.207153750296308,0.207635394834791,0.207081509437234,0.206268465879358,0.205442551645986,0.204478686683303,0,-0.0031940399433043,0,0,0,0,0,0,0.0031940399433043,0,0,0,-0.0031940399433043,0,0,0,NaN,14.29857
1,1,0.28,0.19140571229072,0.192644757468673,0.193816257558566,0.194273998734976,0.193790299907142,0.19283447770885,0.192213722624985,0.192342082478442,0.192884084125501,0.193117182461315,0.192596607971723,0.191495304958048,0.190432442881626,0.190019976423355,0.190435327214881,0.191331475443605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,3.42964999999998
1,1,0.2,0.207670497345257,0.207881852149812,0.20811872921623,0.207783331809618,0.206506451163138,0.204521003454512,0.202503636102173,0.201076842166105,0.200411862720211,0.200222221789761,0.200108623298535,0.199875661656312,0.19952927607388,0.199102592286062,0.198589242049784,0.198006087347504,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,3.37365999999997
1,1,1.66,0.176189507958612,0.177047340370252,0.178199512425183,0.179108096351168,0.179470462082881,0.179417230004136,0.179286974219425,0.179317490030942,0.179529567322913,0.179772380516954,0.179848754504942,0.179699652323084,0.179529923979791,0.179688606464033,0.180356272802108,0.18138826053787,0,0,0,0,0,0.0031940399433043,0,0,0,0,0,0,0,0,0,0,NaN,3.15369000000004
1,1,2.04,0.186446545908997,0.186038964518424,0.185817223893495,0.185755849591672,0.185824021384078,0.185879456181873,0.185698547068336,0.185179729312343,0.1844332367882,0.183597309986724,0.182654857641514,0.181559126581542,0.18051322821033,0.179950076940114,0.180107842981729,0.180690854670522,0,0,0,0,0,0,0,-0.0031940399433043,0,0,0,0,0,0.0031940399433043,0,0,NaN,3.39366999999999
1,1,9.88,0.425520550331067,0.425967054607476,0.42559332904494,0.424120402305359,0.421804527640753,0.419186688931642,0.416652089041048,0.414232568284798,0.411622867620113,0.408384055337684,0.404341058762062,0.39978530344202,0.395185216191693,0.390859856527254,0.387113589616044,0.384421489272267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,3.13167000000004
